Group,Element,Private Creator,VR,VM,Meaning,Rtn. Safe Priv. Opt.,IsInDICOMRetainSafePrivateTags,TCIA element_sig_pattern
0053,xx8d,GEHC_CT_ADVAPP_001,IS,,MonoWindowLow,keep,False,"(0053,xx8d)"
0053,xx8e,GEHC_CT_ADVAPP_001,IS,,MonoWindoHigh,keep,False,"(0053,xx8e)"
0053,xx8f,GEHC_CT_ADVAPP_001,FL,,MD1AttenuationCurve,keep,False,"(0053,xx8f)"
0053,xx92,GEHC_CT_ADVAPP_001,DS,,MD1intercept,keep,False,"(0053,xx92)"
0053,xx93,GEHC_CT_ADVAPP_001,DS,,MD1slope,keep,False,"(0053,xx93)"
0053,xx95,GEHC_CT_ADVAPP_001,OW,,MD1supportData,keep,False,"(0053,xx95)"
0053,xx96,GEHC_CT_ADVAPP_001,OW,,MD2supportData,keep,False,"(0053,xx96)"
0053,xx97,GEHC_CT_ADVAPP_001,OW,,NM1data,keep,False,"(0053,xx97)"
0053,xx98,GEHC_CT_ADVAPP_001,DS,,MD2intercept,keep,False,"(0053,xx98)"
0053,xx99,GEHC_CT_ADVAPP_001,DS,,MD2slope,keep,False,"(0053,xx99)"
0053,xx9a,GEHC_CT_ADVAPP_001,OW,,NM2data,keep,False,"(0053,xx9a)"
0053,xx9b,GEHC_CT_ADVAPP_001,FL,,MD2attenuationCurve,keep,False,"(0053,xx9b)"
0053,xx9c,GEHC_CT_ADVAPP_001,SH,,GSIdataVersion,keep,False,"(0053,xx9c)"
0053,xx9e,GEHC_CT_ADVAPP_001,IS,,MultiEnergyNumNoiseRedPair,keep,False,"(0053,xx9e)"
0053,xx9f,GEHC_CT_ADVAPP_001,LO,,MultiEnergyNoiseRedPairString,keep,False,"(0053,xx9f)"
0055,xx12,GEMS_GENIE_1,SQ,,eNTEGRA Energy Window Information Sequence,keep,False,"(0055,xx12)"
0055,xx13,GEMS_GENIE_1,SQ,,eNTEGRA Energy Window Information Sequence:eNTEGRA Energy Window Range Sequence,keep,False,"(0055,xx12)[<0>](0055,xx13)"
0011,xx1c,GEMS_GENIE_1,SL,,eNTEGRA Energy Window Information Sequence:eNTEGRA Energy Window Range Sequence:Energy Offset,keep,False,"(0055,xx12)[<0>](0055,xx13)[<1>](0011,xx1c)"
0011,xx1d,GEMS_GENIE_1,SL,,eNTEGRA Energy Window Information Sequence:eNTEGRA Energy Window Range Sequence:Energy Range,keep,False,"(0055,xx12)[<0>](0055,xx13)[<1>](0011,xx1d)"
0013,xx16,GEMS_GENIE_1,SL,,eNTEGRA Energy Window Information Sequence:eNTEGRA Energy Window Range Sequence:Auto Track Peak,keep,False,"(0055,xx12)[<0>](0055,xx13)[<1>](0013,xx16)"
0013,xx17,GEMS_GENIE_1,SL,,eNTEGRA Energy Window Information Sequence:eNTEGRA Energy Window Range Sequence:Auto Track Width,keep,False,"(0055,xx12)[<0>](0055,xx13)[<1>](0013,xx17)"
0055,xx22,GEMS_GENIE_1,SQ,,eNTEGRA Detector Information Sequence,keep,False,"(0055,xx22)"
0011,xx23,GEMS_GENIE_1,SL,,eNTEGRA Detector Information Sequence:Use FOV Mask,keep,False,"(0055,xx22)[<0>](0011,xx23)"
0011,xx24,GEMS_GENIE_1,SL,,eNTEGRA Detector Information Sequence:FOV Mask Y Cutoff Angle,keep,False,"(0055,xx22)[<0>](0011,xx24)"
0011,xx25,GEMS_GENIE_1,SL,,eNTEGRA Detector Information Sequence:FOV Mask Cutoff Angle,keep,False,"(0055,xx22)[<0>](0011,xx25)"
0011,xx29,GEMS_GENIE_1,SL,,eNTEGRA Detector Information Sequence:Uniformity Mean,keep,False,"(0055,xx22)[<0>](0011,xx29)"
0011,xx3e,GEMS_GENIE_1,SL,,eNTEGRA Detector Information Sequence:FOV Shape,keep,False,"(0055,xx22)[<0>](0011,xx3e)"
0013,xx18,GEMS_GENIE_1,FD,,eNTEGRA Detector Information Sequence:Transmission Scan Time,keep,False,"(0055,xx22)[<0>](0013,xx18)"
0013,xx19,GEMS_GENIE_1,FD,,eNTEGRA Detector Information Sequence:Transmission Mask Width,keep,False,"(0055,xx22)[<0>](0013,xx19)"
0013,xx1a,GEMS_GENIE_1,FD,,eNTEGRA Detector Information Sequence:Copper Attenuator Thickness,keep,False,"(0055,xx22)[<0>](0013,xx1a)"
0035,xx01,GEMS_GENIE_1,FD,,eNTEGRA Detector Information Sequence:Start Angle,keep,False,"(0055,xx22)[<0>](0035,xx01)"
0055,xx52,GEMS_GENIE_1,SQ,,eNTEGRA Rotation Information Sequence,keep,False,"(0055,xx52)"
0013,xx1c,GEMS_GENIE_1,SL,,eNTEGRA Rotation Information Sequence:Axial Acceptance Angle,keep,False,"(0055,xx52)[<0>](0013,xx1c)"
0013,xx1d,GEMS_GENIE_1,SL,,eNTEGRA Rotation Information Sequence:Theta Acceptance Value,keep,False,"(0055,xx52)[<0>](0013,xx1d)"
0015,xx14,GEMS_GENIE_1,SL,,eNTEGRA Rotation Information Sequence:ECT Phase Num,keep,False,"(0055,xx52)[<0>](0015,xx14)"
0015,xx15,GEMS_GENIE_1,SL,,eNTEGRA Rotation Information Sequence:WB Scan Num,keep,False,"(0055,xx52)[<0>](0015,xx15)"
0015,xx16,GEMS_GENIE_1,SL,,eNTEGRA Rotation Information Sequence:Comb Head Number,keep,False,"(0055,xx52)[<0>](0015,xx16)"
0055,xx7e,SIEMENS MED NM,FL,,Collimator Thickness mm,keep,False,"(0055,xx7e)"
0055,xx7f,SIEMENS MED NM,FL,,Collimator Angular Resolution radians,keep,False,"(0055,xx7f)"
0055,xxc0,SIEMENS MED NM,SS,,Useful Field of View,keep,False,"(0055,xxc0)"
0057,xx03,SIEMENS MED NM,LO,,Units,keep,False,"(0057,xx03)"
0061,xx09,SIEMENS MED NM,FL,,X Principal Ray Angle,keep,False,"(0061,xx09)"
0061,xx0a,SIEMENS MED NM,FL,,Y Principal Ray Angle,keep,False,"(0061,xx0a)"
0061,xx0b,SIEMENS MED NM,FL,,X Short Focal Length,keep,False,"(0061,xx0b)"
0061,xx0c,SIEMENS MED NM,FL,,Y Short Focal Length,keep,False,"(0061,xx0c)"
0061,xx0d,SIEMENS MED NM,FL,,X Long Focal Length,keep,False,"(0061,xx0d)"
0061,xx0e,SIEMENS MED NM,FL,,Y Long Focal Length,keep,False,"(0061,xx0e)"
0061,xx0f,SIEMENS MED NM,FL,,X Focal Scaling,keep,False,"(0061,xx0f)"
0061,xx10,SIEMENS MED NM,FL,,Y Focal Scaling,keep,False,"(0061,xx10)"
0061,xx19,SIEMENS MED NM,FL,,X Heart Center,keep,False,"(0061,xx19)"
0061,xx1a,SIEMENS MED NM,FL,,Y Heart Center,keep,False,"(0061,xx1a)"
0061,xx1c,SIEMENS MED NM,LO,,Image Pixel Content Type,keep,False,"(0061,xx1c)"
0061,xx21,SIEMENS MED NM,SS,,Recon Range,keep,False,"(0061,xx21)"
0061,xx22,SIEMENS MED NM,LO,,Recon Orientation,keep,False,"(0061,xx22)"
0061,xx23,SIEMENS MED NM,FL,,Recon Selected Angular Range,keep,False,"(0061,xx23)"
0061,xx24,SIEMENS MED NM,FL,,Recon Transverse Angle,keep,False,"(0061,xx24)"
0061,xx25,SIEMENS MED NM,FL,,Recon Sagittal Angle,keep,False,"(0061,xx25)"
0061,xx26,SIEMENS MED NM,FL,,Recon X Mask Size,keep,False,"(0061,xx26)"
0061,xx27,SIEMENS MED NM,FL,,Recon Y Mask Size,keep,False,"(0061,xx27)"
0061,xx28,SIEMENS MED NM,FL,,Recon X Image Center,keep,False,"(0061,xx28)"
0061,xx29,SIEMENS MED NM,FL,,Recon Y Image Center,keep,False,"(0061,xx29)"
0061,xx2a,SIEMENS MED NM,FL,,Recon Z Image Center,keep,False,"(0061,xx2a)"
0061,xx2b,SIEMENS MED NM,FL,,Recon X Zoom,keep,False,"(0061,xx2b)"
0061,xx2c,SIEMENS MED NM,FL,,Recon Y Zoom,keep,False,"(0061,xx2c)"
0061,xx2d,SIEMENS MED NM,FL,,Recon Threshold,keep,False,"(0061,xx2d)"
0061,xx2f,SIEMENS MED NM,LO,,Scatter Estimation Method,keep,False,"(0061,xx2f)"
0061,xx30,SIEMENS MED NM,LO,,Scatter Estimation Method Mode,keep,False,"(0061,xx30)"
0061,xx31,SIEMENS MED NM,FL,,Scatter Estimation Lower Window Weights,keep,False,"(0061,xx31)"
0061,xx32,SIEMENS MED NM,FL,,Scatter Estimation Upper Window Weights,keep,False,"(0061,xx32)"
0061,xx33,SIEMENS MED NM,LO,,Scatter Estimation Window Mode,keep,False,"(0061,xx33)"
0061,xx34,SIEMENS MED NM,LO,,Scatter Estimation Filter,keep,False,"(0061,xx34)"
0061,xx35,SIEMENS MED NM,LO,,Recon RawTomo Input UID,func:generate_hashuid,False,"(0061,xx35)"
0061,xx36,SIEMENS MED NM,LO,,Recon CT Input UID,func:generate_hashuid,False,"(0061,xx36)"
0061,xx37,SIEMENS MED NM,FL,,Recon Z Mask Size,keep,False,"(0061,xx37)"
0061,xx38,SIEMENS MED NM,FL,,Recon X Mask Center,keep,False,"(0061,xx38)"
0061,xx39,SIEMENS MED NM,FL,,Recon Y Mask Center,keep,False,"(0061,xx39)"
0061,xx3a,SIEMENS MED NM,FL,,Recon Z Mask Center,keep,False,"(0061,xx3a)"
0029,xx70,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Segment Sequence:Segmentation Volume Size,keep,False,"(0062,0002)[<0>](0029,xx70)"
0029,xx7a,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Segment Sequence:Segmentation Volume Storage Data Type,keep,False,"(0062,0002)[<0>](0029,xx7a)"
0029,xx7b,SIEMENS SYNGO ADVANCED PRESENTATION,FL,,Segment Sequence:Segmentation Volume Model Matrix,keep,False,"(0062,0002)[<0>](0029,xx7b)"
0029,xx29,GEIIS_RA1000,US,,Displayed Area Selection Sequence:Unknown,keep,False,"(0070,005a)[<0>](0029,xx29)"
0029,xx30,GEIIS_RA1000,US,,Displayed Area Selection Sequence:Unknown,keep,False,"(0070,005a)[<0>](0029,xx30)"
0029,xx32,GEIIS_RA1000,DS,,Displayed Area Selection Sequence:Unknown,keep,False,"(0070,005a)[<0>](0029,xx32)"
0029,xx33,GEIIS_RA1000,UL,,Displayed Area Selection Sequence:Unknown,keep,False,"(0070,005a)[<0>](0029,xx33)"
0071,xx21,SIEMENS SYNGO REGISTRATION,CS,,Registration Sequence:Registration Is Validated Flag,keep,False,"(0070,0308)[<0>](0071,xx21)"
0071,xx22,SIEMENS MED PT,DT,,Decay Correction DateTime,func:hash_increment_date,False,"(0071,xx22)"
0071,xx24,SIEMENS MED PT,CS,,Time Slice Duration,keep,False,"(0071,xx24)"
0099,xx02,SIENET,SL,,Data Object Attributes,keep,False,"(0099,xx02)"
00e1,xx01,ELSCINT1,OB,,Data Dictionary Version,keep,False,"(00e1,xx01)"
00e1,xx22,ELSCINT1,DS,,Presentation Relative Center,keep,False,"(00e1,xx22)"
00e1,xx23,ELSCINT1,DS,,Presentation Relative Part,keep,False,"(00e1,xx23)"
00e1,xx50,ELSCINT1,DS,1,Acquisition Duration,keep,True,"(00e1,xx50)"
00e1,xx63,ELSCINT1,OB,,Patient Language,keep,False,"(00e1,xx63)"
0117,xx10,UCSF BIRP PRIVATE CREATOR 011710xx,SQ,,Parameter sequence,keep,False,"(0117,xx10)"
0117,xx12,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,Parameter sequence:Parameter type,keep,False,"(0117,xx10)[<0>](0117,xx12)"
0117,xx14,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,Parameter sequence:Parameter name,keep,False,"(0117,xx10)[<0>](0117,xx14)"
0117,xx16,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,Parameter sequence:Parameter description,keep,False,"(0117,xx10)[<0>](0117,xx16)"
0117,xx18,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,Parameter sequence:Floating parameter value,keep,False,"(0117,xx10)[<0>](0117,xx18)"
0117,xx19,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,Parameter sequence:Integer parameter value,keep,False,"(0117,xx10)[<0>](0117,xx19)"
0117,xx1a,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,Parameter sequence:String parameter value,keep,False,"(0117,xx10)[<0>](0117,xx1a)"
0117,xx20,UCSF BIRP PRIVATE CREATOR 011710xx,SQ,,VOILPS,keep,False,"(0117,xx20)"
0117,xx41,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,VOILPS:VOILPS ROI flag,keep,False,"(0117,xx20)[<0>](0117,xx41)"
0117,xx42,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,VOILPS:VOILPS Center,keep,False,"(0117,xx20)[<0>](0117,xx42)"
0117,xx43,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,VOILPS:VOILPS HalfWidth,keep,False,"(0117,xx20)[<0>](0117,xx43)"
0117,xx44,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,VOILPS:VOILPS HalfHeight,keep,False,"(0117,xx20)[<0>](0117,xx44)"
0117,xx45,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,VOILPS:VOILPS HalfDepth,keep,False,"(0117,xx20)[<0>](0117,xx45)"
0117,xx46,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,VOILPS:VOILPS Type,keep,False,"(0117,xx20)[<0>](0117,xx46)"
0117,xx22,UCSF BIRP PRIVATE CREATOR 011710xx,SQ,,OMIT regions,keep,False,"(0117,xx22)"
0117,xx50,UCSF BIRP PRIVATE CREATOR 011710xx,US,,OMIT regions:ProjectedROI npixels,keep,False,"(0117,xx22)[<0>](0117,xx50)"
0117,xx51,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,OMIT regions:Projection axis,keep,False,"(0117,xx22)[<0>](0117,xx51)"
0117,xx52,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,OMIT regions:ProjectedROI transpose flag,keep,False,"(0117,xx22)[<0>](0117,xx52)"
0117,xx53,UCSF BIRP PRIVATE CREATOR 011710xx,US,,OMIT regions:ProjectedROI X vertices *,keep,False,"(0117,xx22)[<0>](0117,xx53)"
0117,xx54,UCSF BIRP PRIVATE CREATOR 011710xx,US,,OMIT regions:ProjectedROI Y vertices *,keep,False,"(0117,xx22)[<0>](0117,xx54)"
0117,xx55,UCSF BIRP PRIVATE CREATOR 011710xx,US,,OMIT regions:ProjectedROI Z range *,keep,False,"(0117,xx22)[<0>](0117,xx55)"
0117,xx56,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,OMIT regions:ProjectedROI type,keep,False,"(0117,xx22)[<0>](0117,xx56)"
0117,xxc0,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,QC Sequence:QC Type,keep,False,"(0117,xx24)[<0>](0117,xxc0)"
0117,xxc1,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,QC Sequence:QC Factor,keep,False,"(0117,xx24)[<0>](0117,xxc1)"
0117,xxc2,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,QC Sequence:QC value,keep,False,"(0117,xx24)[<0>](0117,xxc2)"
0117,xxc3,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,QC Sequence:QC meaning,keep,False,"(0117,xx24)[<0>](0117,xxc3)"
0117,xx30,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,Total phases,keep,False,"(0117,xx30)"
0117,xx31,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,Acquisition duration,keep,False,"(0117,xx31)"
0117,xx33,UCSF BIRP PRIVATE CREATOR 011710xx,TM,,Injection time,keep,False,"(0117,xx33)"
0117,xx34,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,Effective acquisition delay,keep,False,"(0117,xx34)"
0117,xx35,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,SER timing indices,keep,False,"(0117,xx35)"
0117,xx36,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,FirstPostIndex,keep,False,"(0117,xx36)"
0117,xx3a,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,Timing information method,keep,False,"(0117,xx3a)"
0117,xx3b,UCSF BIRP PRIVATE CREATOR 011710xx,LT,,Timing information comments,keep,False,"(0117,xx3b)"
0117,xx90,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,CropSourceOrientation,keep,False,"(0117,xx90)"
0117,xx91,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,CropTargetOrientation,keep,False,"(0117,xx91)"
0117,xx92,UCSF BIRP PRIVATE CREATOR 011710xx,UL,,CropSourceNPixels,keep,False,"(0117,xx92)"
0117,xx93,UCSF BIRP PRIVATE CREATOR 011710xx,UL,,CropTargetNPixels,keep,False,"(0117,xx93)"
0117,xx94,UCSF BIRP PRIVATE CREATOR 011710xx,FD,,CropSourcePixelSize,keep,False,"(0117,xx94)"
0117,xx95,UCSF BIRP PRIVATE CREATOR 011710xx,FD,,CropTargetPixelSize,keep,False,"(0117,xx95)"
0117,xx96,UCSF BIRP PRIVATE CREATOR 011710xx,FD,,CropSourcePixLPSMatrix,keep,False,"(0117,xx96)"
0117,xx97,UCSF BIRP PRIVATE CREATOR 011710xx,FD,,CropTargetPixLPSMatrix,keep,False,"(0117,xx97)"
0117,xx98,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,CropLaterality,keep,False,"(0117,xx98)"
0117,xx99,UCSF BIRP PRIVATE CREATOR 011710xx,UL,,CropPixelLimitsStart,keep,False,"(0117,xx99)"
0117,xx9a,UCSF BIRP PRIVATE CREATOR 011710xx,UL,,CropPixelLimitsEnd,keep,False,"(0117,xx9a)"
0117,xx9b,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,CropResamplingMethod,keep,False,"(0117,xx9b)"
0117,xxa1,UCSF BIRP PRIVATE CREATOR 011710xx,US,,VOI_pixel_start *,keep,False,"(0117,xxa1)"
0117,xxa2,UCSF BIRP PRIVATE CREATOR 011710xx,US,,VOI_pixel_end *,keep,False,"(0117,xxa2)"
0117,xxb0,UCSF BIRP PRIVATE CREATOR 011710xx,SQ,,FTV Sequence,keep,False,"(0117,xxb0)"
0117,xxb1,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,FTV Sequence:SER Minimum,keep,False,"(0117,xxb0)[<0>](0117,xxb1)"
0117,xxb2,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,FTV Sequence:SER Maximum,keep,False,"(0117,xxb0)[<0>](0117,xxb2)"
0117,xxb3,UCSF BIRP PRIVATE CREATOR 011710xx,IS,,FTV Sequence:Voxel count,keep,False,"(0117,xxb0)[<0>](0117,xxb3)"
0117,xxb4,UCSF BIRP PRIVATE CREATOR 011710xx,DS,,FTV Sequence:Volume,keep,False,"(0117,xxb0)[<0>](0117,xxb4)"
0117,xxb5,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,FTV Sequence:Label,keep,False,"(0117,xxb0)[<0>](0117,xxb5)"
0117,xxc5,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,Protocol compliance,keep,False,"(0117,xxc5)"
0117,xxc6,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,Protocol non-compliance reasons,keep,False,"(0117,xxc6)"
0117,xxd1,UCSF BIRP PRIVATE CREATOR 011710xx,DT,,MaskSourceSaveDate,func:hash_increment_date,False,"(0117,xxd1)"
0117,xxd2,UCSF BIRP PRIVATE CREATOR 011710xx,CS,,MaskOperations,keep,False,"(0117,xxd2)"
0117,xxd3,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,MaskLegend,keep,False,"(0117,xxd3)"
0117,xxd4,UCSF BIRP PRIVATE CREATOR 011710xx,LO,,MaskProcessDescriptions,keep,False,"(0117,xxd4)"
0119,xx00,UCSF MRSC Acquisition PRIVATE CREATOR 011910xx,DS,,Version,keep,False,"(0119,xx00)"
0119,xx10,UCSF MRSC Acquisition PRIVATE CREATOR 011910xx,IS,,Pixel Data Type,keep,False,"(0119,xx10)"
0119,xx20,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,IS,,ThresholdingFlag,keep,False,"(0119,xx20)"
0119,xx23,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,OB,,Compressed fit map binary mask ,keep,False,"(0119,xx23)"
0119,xx30,UCSF MRSC Acquisition PRIVATE CREATOR 011910xx,DS,,Direction Cosines,keep,False,"(0119,xx30)"
0119,xx31,UCSF MRSC Acquisition PRIVATE CREATOR 011910xx,CS,,Patient Orientation 3,keep,False,"(0119,xx31)"
0119,xx50,UCSF MRSC Acquisition PRIVATE CREATOR 011910xx,LO,,Volume Labels,keep,False,"(0119,xx50)"
0119,xx52,UCSF MRSC Acquisition PRIVATE CREATOR 011910xx,TM,,Acquisition Time,keep,False,"(0119,xx52)"
0119,xx80,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,SQ,,FitMapSQ,keep,False,"(0119,xx80)"
0119,xx00,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,IS,,FitMapSQ:FitMapModuleVersion,keep,False,"(0119,xx80)[<0>](0119,xx00)"
0119,xx02,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,IS,,FitMapSQ:SourceVolumeIndices,keep,False,"(0119,xx80)[<0>](0119,xx02)"
0119,xx03,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,DS,,FitMapSQ:ParameterValues,keep,False,"(0119,xx80)[<0>](0119,xx03)"
0119,xx09,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,IS,,FitMapSQ:SMOOTHBoxcarAverageKernel,keep,False,"(0119,xx80)[<0>](0119,xx09)"
0119,xx0a,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,LO,,FitMapSQ:FitParameterName,keep,False,"(0119,xx80)[<0>](0119,xx0a)"
0119,xx0c,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,LO,,FitMapSQ:FitICFunction,keep,False,"(0119,xx80)[<0>](0119,xx0c)"
0119,xx0d,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,LO,,FitMapSQ:FitFormulaProcedure,keep,False,"(0119,xx80)[<0>](0119,xx0d)"
0119,xx0e,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,LO,,FitMapSQ:FittingProgram,keep,False,"(0119,xx80)[<0>](0119,xx0e)"
0119,xx0f,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,IS,,FitMapSQ:FittingProgramVersion,keep,False,"(0119,xx80)[<0>](0119,xx0f)"
0119,xx10,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,CS,,FitMapSQ:FitType,keep,False,"(0119,xx80)[<0>](0119,xx10)"
0119,xx11,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,IS,,FitMapSQ:SetICFlag,keep,False,"(0119,xx80)[<0>](0119,xx11)"
0119,xx21,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,DS,,FitMapSQ:Threshold value,keep,False,"(0119,xx80)[<0>](0119,xx21)"
0119,xx30,UCSF MRSC Fitting PRIVATE CREATOR 011911xx,DS,,FitMapSQ:UpperFitLimit,keep,False,"(0119,xx80)[<0>](0119,xx30)"
01f1,xx01,ELSCINT1,CS,1,Acquisition Type,keep,True,"(01f1,xx01)"
01f1,xx02,ELSCINT1,CS,,Focal Spot Resolution,keep,False,"(01f1,xx02)"
01f1,xx03,ELSCINT1,CS,,Concurrent Slices Generation,keep,False,"(01f1,xx03)"
01f1,xx04,ELSCINT1,CS,,Angular Sampling Density,keep,False,"(01f1,xx04)"
01f1,xx05,ELSCINT1,DS,,Reconstruction Arc,keep,False,"(01f1,xx05)"
01f1,xx07,ELSCINT1,DS,1,Table Velocity,keep,True,"(01f1,xx07)"
01f1,xx08,ELSCINT1,DS,,Acquisition Length,keep,False,"(01f1,xx08)"
01f1,xx0a,ELSCINT1,OB,,Edge Enhancement Weight,keep,False,"(01f1,xx0a)"
01f1,xx0c,ELSCINT1,DS,,Scanner Relative Center,keep,False,"(01f1,xx0c)"
01f1,xx0d,ELSCINT1,DS,,Rotation Angle,keep,False,"(01f1,xx0d)"
01f1,xx26,ELSCINT1,DS,1,Pitch,keep,True,"(01f1,xx26)"
01f1,xx28,ELSCINT1,DS,,Table Increment,keep,False,"(01f1,xx28)"
01f1,xx32,ELSCINT1,CS,,Image View Convention,keep,False,"(01f1,xx32)"
01f1,xx33,ELSCINT1,DS,,Cycle Time,keep,False,"(01f1,xx33)"
01f7,xxd4,ELSCINT1,UN,,Unknown,keep,False,"(01f7,xxd4)"
07a1,xx8e,ELSCINT1,ST,,Unknown,keep,False,"(07a1,xx8e)"
07a1,xx95,ELSCINT1,ST,,Unknown,keep,False,"(07a1,xx95)"
07a3,xx52,ELSCINT1,LO,,Unknown,keep,False,"(07a3,xx52)"
07a3,xxbc,ELSCINT1,SQ,,Unknown,keep,False,"(07a3,xxbc)"
0903,xx10,GEIIS PACS,OB,,Reject Image Flag,keep,False,"(0903,xx10)"
0903,xx11,GEIIS PACS,OB,,Significant Flag,keep,False,"(0903,xx11)"
0903,xx12,GEIIS PACS,OB,,Confidential Flag,keep,False,"(0903,xx12)"
2001,xx4e,Philips Imaging DD 001,CS,1,Window Smoothing Taste,keep,True,"(2001,xx00)[<0>](0028,3110)[<1>](2001,xx4e)"
2001,xx7a,Philips Imaging DD 001,FL,1,Window Rounding Factor,keep,True,"(2001,xx00)[<0>](0028,3110)[<1>](2001,xx7a)"
2001,xxa3,Philips Imaging DD 001,UL,1,Text Color Foreground,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0008)[<2>](2001,xxa3)"
2001,xx46,Philips Imaging DD 001,CS,1,Graphic Line Style,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx46)"
2001,xx47,Philips Imaging DD 001,FL,1,Graphic Line Width,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx47)"
2001,xx4b,Philips Imaging DD 001,CS,1,Interpolation Method,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx4b)"
2001,xx4c,Philips Imaging DD 001,CS,1,Poly Line Begin Point Style,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx4c)"
2001,xx4d,Philips Imaging DD 001,CS,1,Poly Line End Point Style,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx4d)"
2001,xx55,Philips Imaging DD 001,UL,1,Graphic Line Color,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx55)"
2001,xx56,Philips Imaging DD 001,CS,1,Graphic Type,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](0070,0009)[<2>](2001,xx56)"
2001,xx48,Philips Imaging DD 001,SS,1,Graphic Annotation Id,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](2001,xx48)"
2001,xx9c,Philips Imaging DD 001,LO,,Presentation State Sequence:Graphic Annotation Sequence:Graphic Annotation Label,keep,False,"(2001,xx00)[<0>](0070,0001)[<1>](2001,xx9c)"
2001,xxcb,Philips Imaging DD 001,IS,1,Redundant Overlay Plane Id,keep,True,"(2001,xx00)[<0>](0070,0001)[<1>](2001,xxcb)"
2001,xx69,Philips Imaging DD 001,SQ,1-n,Display Shutter Sequence,keep,True,"(2001,xx00)[<0>](2001,xx69)"
2001,xx6a,Philips Imaging DD 001,SQ,1-n,Spatial Transformation Sequence,keep,True,"(2001,xx00)[<0>](2001,xx6a)"
2001,xx77,Philips Imaging DD 001,CS,1,Gl Trafo Type,keep,True,"(2001,xx00)[<0>](2001,xx77)"
2005,xx00,Philips MR Imaging DD 003,UL,,Presentation State Sequence:Number of SOP Common,func:generate_hashuid,False,"(2001,xx00)[<0>](2005,xx00)"
